Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
2025-04-17 00:00:00,Jimmy Hammond,Virginia Mack,Ford,Altima,2017,19309,0.0663236135755375,1280.64
2025-03-07 00:00:00,Laura Craig,Gregory Phillips,Honda,Altima,2021,22309,0.1351511616811444,3015.09
2025-06-06 00:00:00,Jennifer Huff,Randy Mills,Ford,Silverado,2015,27867,0.0646456226211073,1801.48
2025-08-23 00:00:00,Ronald Palmer,Mary Mack,Ford,F-150,2020,18991,0.1186151178773269,2252.62
2025-06-30 00:00:00,Paul Jones,Latasha Key,Ford,Altima,2014,38158,0.0988122884074492,3770.48
2025-04-02 00:00:00,Nicole Estrada,Katherine Gonzales,Nissan,Silverado,2019,25069,0.1062428961821328,2663.4
2025-04-09 00:00:00,Jacob Cannon,Erica Sharp DVM,Honda,Civic,2011,34849,0.1494884493839456,5209.52
2025-07-29 00:00:00,Miss Angela Snow MD,Monica Smith,Ford,Altima,2021,25572,0.0561457743678909,1435.76
2024-12-27 00:00:00,Lisa Coleman,Richard Osborne,Ford,Civic,2018,28345,0.0500859560598806,1419.69
2025-04-02 00:00:00,Heather Barnes,Dan Schneider,Chevrolet,Altima,2016,27262,0.1241771508773195,3385.32
2025-01-28 00:00:00,Robert Yang,Larry Adkins,Toyota,Civic,2021,17384,0.0857781122357068,1491.17
2025-01-18 00:00:00,Stephen Obrien,Robert Thomas,Ford,Silverado,2020,29551,0.13098994460369,3870.88
2025-02-25 00:00:00,Natalie Barnett,Adam Soto,Chevrolet,F-150,2017,22272,0.1475126832002761,3285.4
2025-04-03 00:00:00,Monica Hernandez,Joshua Patel,Nissan,Silverado,2014,33422,0.1361838427112082,4551.54
2025-02-01 00:00:00,Amy Tucker,Russell Gamble,Chevrolet,Altima,2014,10770,0.0957060515590666,1030.75
2025-05-25 00:00:00,Diana Turner,Bradley Campbell,Chevrolet,F-150,2020,35374,0.1112542511530918,3935.51
2024-11-21 00:00:00,Kathryn Arias,Eric Barrett,Honda,Silverado,2016,28676,0.1332886337615701,3822.18
2024-12-17 00:00:00,Amy Ponce,Jason Smith,Chevrolet,F-150,2015,46720,0.071392179876865,3335.44
2024-12-30 00:00:00,Paul Berry,Amanda Mitchell,Ford,Civic,2016,39522,0.0892118258722328,3525.83
2025-01-13 00:00:00,Lori Huynh,Suzanne Shepherd,Toyota,Altima,2010,32017,0.0528317516767359,1691.51
2025-03-13 00:00:00,Laura Cooper,John Taylor,Nissan,Civic,2010,15717,0.1133265683696405,1781.15
2025-02-18 00:00:00,Sandy Jackson,Kimberly Ryan,Chevrolet,Altima,2015,32903,0.1004444014725847,3304.92
2024-12-03 00:00:00,Justin Martin,Phillip Villa,Nissan,Altima,2020,30147,0.1094193372494487,3298.66
2024-11-16 00:00:00,David Cummings,Michael Cole,Ford,Altima,2016,17506,0.050977112208361,892.41
2025-02-13 00:00:00,Jennifer Massey,David Barrett,Chevrolet,F-150,2021,48725,0.1278968035405782,6231.77
2025-03-02 00:00:00,Kyle Brown,Miss Kristie Mcmillan DDS,Chevrolet,Corolla,2014,43065,0.1285007804600839,5533.89
2025-01-07 00:00:00,Mrs. Melissa Chapman,Kristen Mitchell,Nissan,Silverado,2016,25087,0.1416507374635165,3553.59
2025-04-23 00:00:00,Angela Williams,Keith Nguyen,Toyota,Altima,2022,37700,0.1263992523165102,4765.25
2025-02-10 00:00:00,Scott Martin,Daniel Moore,Ford,Altima,2019,48339,0.0846579676385928,4092.28
2025-04-02 00:00:00,Robert Nguyen,April Luna,Chevrolet,Civic,2018,49271,0.0618389480069088,3046.87
2025-02-16 00:00:00,Christopher Terry,David Jones,Honda,Silverado,2012,47939,0.0580914387341834,2784.85
2025-07-23 00:00:00,Jennifer Rice,Nancy Zamora,Chevrolet,Altima,2022,28992,0.054239918844728,1572.52
2024-12-16 00:00:00,Brian Beard,Crystal Marks,Honda,F-150,2018,26817,0.1347742400048359,3614.24
2025-02-04 00:00:00,James Mcgrath,Alexis Velez,Nissan,Silverado,2017,49561,0.0756705022052154,3750.31
2025-02-21 00:00:00,Jeremy Bell,Mr. Danny Miller,Ford,Corolla,2015,23773,0.0512923078798794,1219.37
2025-06-28 00:00:00,Tristan Green,Jennifer Brown,Nissan,Altima,2011,12850,0.0553989692266891,711.88
2025-08-15 00:00:00,Nicole Bruce,Katherine Shaw,Ford,Altima,2014,41255,0.1492746435609195,6158.33
2025-08-15 00:00:00,George Thompson,Joseph Ellison,Toyota,Silverado,2011,14207,0.0853316212108393,1212.31
2025-04-11 00:00:00,Mrs. Karen Johnson,John Martin,Honda,Corolla,2019,34956,0.1212478662213649,4238.34
2025-08-03 00:00:00,Randy Mendoza,John Gaines,Nissan,Altima,2020,24094,0.0681275072145778,1641.46
2025-05-27 00:00:00,Traci Price,Frederick Reynolds,Chevrolet,Silverado,2011,22952,0.0630570822108125,1447.29
2025-06-01 00:00:00,Jennifer King,Marcus Walton,Ford,Altima,2020,40313,0.0531508049933418,2142.67
2025-03-18 00:00:00,Leon Smith,Chris Jones,Nissan,F-150,2014,31077,0.0625223213803992,1943.01
2025-05-19 00:00:00,Laura Gray,Patricia Villegas,Ford,Civic,2011,39398,0.089758162822185,3536.29
2025-06-15 00:00:00,Daniel Whitaker,Dr. Allison Morris DVM,Nissan,Civic,2013,27769,0.1000139648930267,2777.29
2025-06-25 00:00:00,Cheryl Lynn,Brett Graham,Ford,Silverado,2018,33619,0.0517497461093661,1739.77
2025-07-14 00:00:00,Amy Hanson,Stephanie Steele,Ford,F-150,2018,18387,0.1491740575378118,2742.86
2024-12-16 00:00:00,Felicia Doyle,Gregory Robinson,Honda,Corolla,2010,27665,0.0813623945542564,2250.89
2025-02-12 00:00:00,Tracy Taylor,Christopher Flores,Ford,Altima,2015,33784,0.0822012639040692,2777.09
2024-11-03 00:00:00,Melissa Carpenter,Kevin Gonzalez,Chevrolet,Civic,2011,20653,0.1257417680999638,2596.94
2025-02-16 00:00:00,Robert Sanchez,Steven Smith,Toyota,Corolla,2010,14276,0.1023664486677209,1461.38
2025-05-14 00:00:00,Robert Hoover,Meagan Everett,Chevrolet,F-150,2019,10993,0.1354251890010425,1488.73
2025-05-19 00:00:00,Michael Wade,Sarah Fitzpatrick,Chevrolet,Altima,2017,45245,0.0933924106974704,4225.54
2025-06-23 00:00:00,Ian Jenkins,Debra Medina,Toyota,F-150,2012,47287,0.0922489878673368,4362.18
2025-07-15 00:00:00,Luis Fitzgerald,Scott Lowe,Nissan,Altima,2016,11484,0.0585388033872801,672.26
2025-06-09 00:00:00,Joshua Ingram,Katherine Alvarez,Nissan,Altima,2014,41808,0.1189649606158235,4973.69
2025-06-14 00:00:00,Julian George,Nathaniel Warner,Chevrolet,Silverado,2019,19386,0.1099891601661491,2132.25
2025-06-02 00:00:00,Kristine Lewis MD,John Olsen,Honda,Silverado,2020,14765,0.1485622812703059,2193.52
2024-11-26 00:00:00,Mark Parsons,Jennifer Webb,Nissan,Altima,2020,47892,0.1199018992882749,5742.34
2024-11-02 00:00:00,Valerie Malone,Helen Ball,Chevrolet,Corolla,2016,39203,0.0723591662908459,2836.7
2024-11-28 00:00:00,Christine Hall,Troy Rios,Honda,Silverado,2017,23863,0.0654172228029542,1561.05
2025-06-19 00:00:00,Vincent Adams,Andrew Hoover,Ford,Altima,2011,45420,0.1159947057603824,5268.48
2025-02-24 00:00:00,Jonathan Lynch,Kathryn Holt,Chevrolet,Corolla,2022,40078,0.0525597930829982,2106.49
2025-03-04 00:00:00,Barbara Wright,Donna Aguilar,Nissan,Silverado,2014,39160,0.0580907194703625,2274.83
2025-07-22 00:00:00,Christopher Ellis,Whitney Welch,Toyota,Civic,2015,29333,0.1045616953177089,3067.11
2025-07-24 00:00:00,Brandon Williams,Dale Huffman,Honda,F-150,2018,19490,0.1393470758111445,2715.87
2025-03-02 00:00:00,William Oliver,David Jenkins,Honda,Silverado,2020,15741,0.0839884972715258,1322.06
2025-02-22 00:00:00,Samuel Gomez,Jennifer Garcia,Chevrolet,Civic,2021,24711,0.1290387495500529,3188.68
2025-05-11 00:00:00,Nancy Austin,Erin Carpenter,Chevrolet,Corolla,2014,47746,0.1327119038410909,6336.46
2024-12-16 00:00:00,Mrs. Nicole Howell,Kayla Cook,Nissan,Civic,2013,43425,0.1009869752695243,4385.36
2025-06-27 00:00:00,Emily Nguyen,Manuel Carroll,Nissan,Corolla,2013,36434,0.1171344669135238,4267.68
2025-05-26 00:00:00,Patrick Cruz,Laurie Massey,Ford,F-150,2014,25186,0.1243959774322113,3133.04
2025-06-22 00:00:00,Jennifer Baird,Nathan Thomas,Chevrolet,Altima,2014,18359,0.1453135720769398,2667.81
2025-02-01 00:00:00,Bryce Newman,Lauren Greer,Chevrolet,F-150,2020,36435,0.1286494105849485,4687.34
2025-02-08 00:00:00,Nicole Cole,Patrick Phillips,Toyota,Corolla,2018,30250,0.0510061915227931,1542.94
2025-07-20 00:00:00,Haley Schmitt,Joyce Miller,Nissan,Silverado,2020,10313,0.0650094487924384,670.44
2025-07-10 00:00:00,Christopher Duran,Connor Dominguez,Honda,Silverado,2020,47636,0.0613824013742131,2924.01
2025-02-14 00:00:00,Brandi Maynard,Lauren Spears,Toyota,F-150,2019,41369,0.067279493322942,2783.29
2025-05-11 00:00:00,Debra Williams,Amy Madden,Nissan,Corolla,2012,34455,0.0892514054052669,3075.16
2024-11-16 00:00:00,Samuel Berry,Christopher Chang,Nissan,F-150,2021,24183,0.1176708188719819,2845.63
2025-03-13 00:00:00,Michael Love,Dr. Kelsey Weber,Nissan,F-150,2022,47106,0.1080632575631579,5090.43
2025-03-20 00:00:00,Shannon Campbell,Kathleen Stuart,Toyota,Civic,2017,45435,0.0563974146304835,2562.42
2025-04-04 00:00:00,Matthew Massey,Brittany Reynolds,Honda,Silverado,2022,48991,0.1462319572203312,7164.05
2025-02-06 00:00:00,Kimberly Kane,Benjamin Thomas,Honda,Civic,2017,27172,0.063564003819088,1727.16
2024-12-06 00:00:00,Kayla Schultz,Samantha Williams,Chevrolet,Altima,2011,27282,0.0736143632405784,2008.35
2024-12-12 00:00:00,Monica White,Lisa Payne DVM,Ford,Silverado,2020,13729,0.1034305312043697,1420.0
2025-08-05 00:00:00,Michael Brown,Cassandra Hubbard,Toyota,Civic,2020,23107,0.1326972175977292,3066.23
2025-05-16 00:00:00,Melissa White,Kevin Green,Ford,Silverado,2011,27886,0.1262529301123944,3520.69
2025-01-26 00:00:00,Timothy Davis,Justin Lynch,Ford,Civic,2016,19494,0.1216695225457527,2371.83
2025-08-21 00:00:00,David Bates,Jacob Richardson,Honda,F-150,2019,35605,0.1492158130049121,5312.83
2025-07-10 00:00:00,Stanley Ramos,Seth Mendoza,Chevrolet,Altima,2022,17042,0.1331994454086265,2269.98
2024-11-13 00:00:00,Gary Harris Jr.,Tiffany Williams,Ford,F-150,2021,13771,0.1237524255157815,1704.19
2025-02-03 00:00:00,Shannon Gonzalez,Matthew Lopez,Nissan,Silverado,2012,17847,0.127665245611975,2278.44
2025-04-10 00:00:00,Eric White DVM,Michael Chandler,Ford,Altima,2011,27613,0.1364264788523364,3767.14
2024-12-01 00:00:00,Maurice Murray,Sharon Strickland,Chevrolet,Altima,2017,15861,0.068626245217046,1088.48
2025-08-15 00:00:00,Michael Smith,Amber Smith,Chevrolet,Silverado,2011,38351,0.065573093353917,2514.79
2025-07-08 00:00:00,Lawrence Smith MD,Barbara Finley,Chevrolet,Altima,2014,15045,0.1271824910314408,1913.46
2025-06-10 00:00:00,Alexandra Carey,Sharon Mcintyre,Nissan,Civic,2019,16005,0.1442705984307209,2309.05
2025-05-23 00:00:00,Richard Smith,Stephanie Hernandez,Honda,F-150,2021,34903,0.0722547432428182,2521.91
2025-05-11 00:00:00,Katherine Martinez,Steven Zamora,Chevrolet,F-150,2018,49125,0.1084672615910277,5328.45
2025-04-11 00:00:00,Jodi Turner,Dakota Short,Ford,Corolla,2018,44215,0.1079159624512257,4771.5
2025-07-31 00:00:00,Carolyn Gomez,George Sims,Ford,Altima,2018,24448,0.132070654771758,3228.86
2024-11-04 00:00:00,David Thornton,Jessica Zimmerman,Chevrolet,F-150,2013,18097,0.0529296694079143,957.87
2025-08-13 00:00:00,Curtis Bennett,Angela Sanchez,Chevrolet,Silverado,2011,21257,0.0762954677534301,1621.81
2024-12-31 00:00:00,James Vega,Judy Maxwell,Toyota,Civic,2014,45452,0.1236152022767143,5618.56
2024-11-16 00:00:00,Cassandra Gallagher,Cassandra Gilmore,Chevrolet,Altima,2019,24172,0.0661266636103481,1598.41
2025-05-08 00:00:00,April Williams,Lisa Montgomery,Toyota,Silverado,2017,43346,0.0710929106218129,3081.59
2025-03-19 00:00:00,Sarah Brady,Kathleen Martin,Toyota,F-150,2021,45691,0.0795091633146242,3632.85
2025-02-16 00:00:00,Shelly Evans,Christopher Armstrong,Chevrolet,Civic,2018,21696,0.0719733612890044,1561.53
2025-03-21 00:00:00,Robert Martinez,Kayla Torres,Honda,Altima,2013,36537,0.0639829414144385,2337.74
2025-03-11 00:00:00,Chad Espinoza,Cynthia Moore,Nissan,Civic,2014,17587,0.1484797347311556,2611.31
2025-07-05 00:00:00,Emily Jones,Gregory Lam,Ford,Civic,2020,47696,0.1149195239973784,5481.2
2025-07-19 00:00:00,Cassandra Williams,Shelley Shelton,Honda,Silverado,2013,41655,0.113745073622876,4738.05
2025-01-05 00:00:00,Deborah Hughes,Jennifer Black,Ford,F-150,2021,36716,0.1331312331389753,4888.05
2025-03-31 00:00:00,David Hall,Paul Bryan,Chevrolet,F-150,2018,44894,0.1302581884267212,5847.81
2025-04-24 00:00:00,Evan King,Donna Johnson,Toyota,Corolla,2015,48552,0.1008298363227743,4895.49
2025-05-10 00:00:00,Nicole Baker,Sharon Harris,Ford,Corolla,2018,46117,0.1492931107809732,6884.95
2025-01-27 00:00:00,Abigail Vargas,Randy Bailey,Ford,Altima,2017,45172,0.0796784935882223,3599.24
2025-08-02 00:00:00,Peter Mccann,Sharon Rodriguez,Chevrolet,Altima,2010,39410,0.0512472747680154,2019.66
2025-08-05 00:00:00,Becky Shelton,Stacey Whitaker,Honda,Silverado,2018,15274,0.0749601098919888,1144.94
2025-07-08 00:00:00,Daniel Perry,Vincent Ramirez,Chevrolet,Corolla,2017,16839,0.1484060356305201,2499.01
2024-12-31 00:00:00,Dr. Stacy Hendrix,Tammy Collins,Toyota,Corolla,2011,20905,0.0639268533120373,1336.39
2024-11-30 00:00:00,Jennifer Ruiz,Cassandra Williams,Chevrolet,Corolla,2011,31760,0.135041287358019,4288.91
2025-06-03 00:00:00,Erin Robbins,Ashley Johnston,Ford,Corolla,2017,37843,0.143613172272304,5434.75
2025-03-04 00:00:00,Valerie Lee,Steve Francis,Ford,F-150,2021,41776,0.1060409759234433,4429.97
2025-07-15 00:00:00,Andrea Morales,Dr. Kevin Davis,Honda,Altima,2012,31038,0.0779174085342641,2418.4
2025-08-20 00:00:00,Alan Conrad,Katie Robinson,Ford,F-150,2012,25871,0.1057912087269261,2736.92
2024-11-06 00:00:00,Joseph Williams,Erin Hodge,Nissan,Altima,2019,22985,0.1499757527482192,3447.19
2025-04-24 00:00:00,Nicole Perez,Juan Martinez,Honda,Silverado,2011,10786,0.1220927382598652,1316.89
2024-11-10 00:00:00,David Gardner,Julian Jones,Nissan,Altima,2010,39361,0.1242655605219653,4891.22
2025-04-05 00:00:00,Tina Russo,Robert Roberts,Ford,Silverado,2017,17946,0.0796575445029636,1429.53
2025-04-14 00:00:00,Miss Anne Smith,Connie Hernandez,Chevrolet,F-150,2019,28942,0.0687691454834316,1990.32
2025-06-05 00:00:00,Matthew Ruiz,Daniel Spencer,Honda,F-150,2018,44716,0.1215025574096925,5433.11
2025-07-28 00:00:00,Dr. Shane Rogers,Amy Long,Chevrolet,Silverado,2022,47395,0.1338126758548692,6342.05
2025-01-13 00:00:00,Robert Brady,Nicole Gray,Chevrolet,Corolla,2022,10123,0.110557775766993,1119.18
2025-01-14 00:00:00,Crystal Flores,Cody Chavez,Ford,Corolla,2015,45215,0.1285535997574263,5812.55
2025-03-25 00:00:00,Benjamin Davis,Luis Kennedy,Honda,F-150,2014,20641,0.1482412524364255,3059.85
2025-07-11 00:00:00,Brent Robinson,Walter Mooney,Honda,Corolla,2019,38489,0.145563491217241,5602.59
2025-04-04 00:00:00,Joshua Miranda,Diane Hayes,Honda,Altima,2011,33166,0.0971294078470881,3221.39
2025-04-03 00:00:00,Andrew Clark,Diane Singh,Chevrolet,Silverado,2014,46363,0.062101501613298,2879.21
2025-06-15 00:00:00,Elizabeth Cook,Maria Bryan,Honda,Silverado,2016,40809,0.0810214500346584,3306.4
2025-06-25 00:00:00,Megan Rowe,Eugene Lamb,Honda,F-150,2010,28600,0.102107856989249,2920.28
2025-03-10 00:00:00,Mr. Joe Werner,Sharon Elliott,Honda,Silverado,2019,49147,0.0703905372514553,3459.48
2025-03-16 00:00:00,Sandra Charles,Derek Mccoy,Ford,Civic,2020,38281,0.0526447396363061,2015.29
2025-02-13 00:00:00,Jasmine Alexander,Joseph Wyatt,Nissan,Corolla,2017,26846,0.0908733018317211,2439.58
2025-04-09 00:00:00,Thomas Weber,Madeline Marshall,Nissan,F-150,2010,15939,0.1007572414230667,1605.97
2025-03-02 00:00:00,Thomas Hendrix,Robert Pittman,Nissan,Altima,2010,21861,0.1155803347496822,2526.7
2025-06-07 00:00:00,Elizabeth Anderson,Patrick York,Ford,Altima,2014,49561,0.0755869257579699,3746.16
2024-11-06 00:00:00,Terry Prince,Dominique Thornton,Chevrolet,Corolla,2020,30667,0.1208094647933023,3704.86
2025-02-14 00:00:00,Courtney Yu,Gregory Ruiz,Honda,Altima,2010,16269,0.0764142605776309,1243.18
2025-08-08 00:00:00,Michael Mccormick,Jessica Lynch,Ford,F-150,2021,13452,0.1327312802160462,1785.5
2025-07-09 00:00:00,Megan Berg,Donald Payne,Nissan,Altima,2013,12918,0.0718196961130361,927.77
2024-11-04 00:00:00,Brian Jacobson,Erica Mckenzie,Honda,Silverado,2012,36721,0.115545041401673,4242.93
2025-05-02 00:00:00,Steven Wilson,Melissa Howard,Toyota,Corolla,2019,34259,0.0954239039905725,3269.13
2025-03-24 00:00:00,Monica Davis,Kathleen Wheeler,Honda,Corolla,2012,46337,0.0534168344217986,2475.18
2025-03-01 00:00:00,George Ramirez,Renee Green PhD,Chevrolet,F-150,2016,31282,0.1097928545846926,3434.54
2024-11-22 00:00:00,Jeff Scott,Phillip Walker,Toyota,Civic,2012,10509,0.1115027613866764,1171.78
2025-06-24 00:00:00,Bill Huffman,Sherry Norton,Honda,Corolla,2020,10115,0.1212541367658246,1226.49
2025-05-31 00:00:00,Alicia Roberts,Marissa Smith,Honda,Civic,2020,37449,0.1466495464830614,5491.88
2024-11-18 00:00:00,Colleen Alexander,Connie Willis,Honda,Corolla,2013,44636,0.102506932739997,4575.5
2025-02-15 00:00:00,Michael Weeks,William Anderson,Toyota,Silverado,2017,45706,0.0764489681150244,3494.18
2024-11-27 00:00:00,Timothy Dunn,Dwayne Shea,Ford,Civic,2012,18240,0.1005099779659575,1833.3
2025-06-11 00:00:00,Nicholas Wilson,Jessica Larson,Chevrolet,F-150,2010,12613,0.0525849957838559,663.25
2024-11-17 00:00:00,Joshua Henson,Angel Jones,Toyota,F-150,2020,32693,0.0757563946714323,2476.7
2025-03-09 00:00:00,Dustin Meyer,Justin Simpson,Ford,Silverado,2011,13529,0.1035569686003819,1401.02
2025-06-21 00:00:00,Brady Johnson,Jacob Gregory,Chevrolet,F-150,2010,11152,0.1478233953344365,1648.53
2025-01-25 00:00:00,Dylan Butler,Vanessa Hill,Ford,Altima,2019,25863,0.1268765544711252,3281.41
2025-04-29 00:00:00,Joseph Hayes,Don Bailey,Nissan,Silverado,2019,44323,0.0746122359662571,3307.04
2024-11-18 00:00:00,Christine Johnson,Kenneth Jones,Toyota,Altima,2022,13216,0.090809266344046,1200.14
2025-06-05 00:00:00,Patricia Hill,Brittany Kelly,Honda,F-150,2022,42468,0.071535188831437,3037.96
2024-12-26 00:00:00,Sandra Nelson,Vanessa Vega,Honda,Corolla,2010,25770,0.0995794089344125,2566.16
2025-04-19 00:00:00,Nicholas Thomas,Jon Morris,Ford,F-150,2015,45011,0.0762738462515241,3433.16
2025-04-30 00:00:00,Brent Scott,Laura Peters,Ford,Altima,2014,22978,0.1440517974668466,3310.02
2025-01-15 00:00:00,Nancy Jimenez,Sarah Watts,Ford,Corolla,2013,45217,0.0742853601303377,3358.96
2025-04-03 00:00:00,Aaron Allen,Frank Evans,Nissan,Civic,2012,42966,0.1186955682712542,5099.87
2025-03-05 00:00:00,Peter Brown,Eugene Gaines,Nissan,F-150,2020,21045,0.0754360476720242,1587.55
2025-04-07 00:00:00,Todd Bennett,Virginia Johnson,Toyota,Civic,2010,36955,0.0572949325640184,2117.33
2025-07-26 00:00:00,Kari Chaney,Brandy Lee,Ford,F-150,2019,24296,0.1062289580446062,2580.94
2025-03-29 00:00:00,Danielle Smith,Ashley Bennett,Ford,Silverado,2022,45193,0.1412257827243091,6382.42
2025-04-14 00:00:00,Sherri Holt,Tabitha Garcia,Chevrolet,Silverado,2016,17601,0.1263016049198995,2223.03
2024-11-18 00:00:00,Jennifer Coleman,Mark Ramirez,Chevrolet,Altima,2021,15161,0.0855550586592856,1297.1
2025-05-26 00:00:00,Timothy Pena,Warren Webster,Chevrolet,F-150,2010,46143,0.1150125113896616,5307.02
2025-05-15 00:00:00,Melanie Thompson,Manuel Cordova,Honda,F-150,2020,20674,0.1231301211774681,2545.59
2025-06-29 00:00:00,Brandon Garcia,Rhonda Barton,Honda,Civic,2022,42284,0.1211340203833379,5122.03
2025-06-17 00:00:00,Allen Blackwell,Maurice Cruz,Honda,Civic,2015,32310,0.145477903662148,4700.39
2025-05-05 00:00:00,John Williams,Daniel Mora,Chevrolet,F-150,2021,19499,0.0767938805322643,1497.4
2025-03-31 00:00:00,Michael Smith,Heather Cowan,Chevrolet,Silverado,2015,20404,0.1456070186572283,2970.97
2025-07-10 00:00:00,Sandra White,Tammie Martinez,Toyota,Silverado,2012,42167,0.0998550173812308,4210.59
2024-11-18 00:00:00,Heather Dawson DDS,Robert Brown,Honda,Silverado,2010,49739,0.0753758507537116,3749.12
2024-12-24 00:00:00,Shawn Allen,Sara Daniel,Toyota,Corolla,2019,47320,0.1232231006854184,5830.92
2025-07-08 00:00:00,Katie Cruz,Corey Ramos,Toyota,Silverado,2015,23613,0.1473865798158192,3480.24
2025-01-04 00:00:00,Rachel Johnson,Charles Mccoy,Toyota,Civic,2017,28820,0.1030504726417739,2969.91
2025-07-29 00:00:00,Nicole Johnson,Justin Terrell,Toyota,Civic,2018,31880,0.1222447977289699,3897.16
2025-01-20 00:00:00,William Woods,Allen Meza,Ford,Civic,2022,28562,0.0939233646660209,2682.64
2025-04-01 00:00:00,David Bailey,Melissa Jenkins,Ford,F-150,2014,43992,0.1458234251114071,6415.06
2025-05-28 00:00:00,Tyler Diaz,William Mcmahon,Toyota,Silverado,2012,26102,0.1488834893129509,3886.16
2024-11-09 00:00:00,Mrs. Cynthia Campos,Michael Hoover,Nissan,F-150,2015,26373,0.145813189121077,3845.53
2025-07-04 00:00:00,Henry Frye,Joseph Martin,Ford,Silverado,2011,22703,0.1261421387947153,2863.8
2025-07-28 00:00:00,Kenneth Lucas,Michael Castro,Chevrolet,Civic,2014,17871,0.1435592571113538,2565.55
2025-02-04 00:00:00,Allison Nelson,Kelly Dunn,Ford,Silverado,2018,32004,0.0536205202213093,1716.07
2025-04-04 00:00:00,Cory Romero,David Cook,Nissan,Altima,2020,16975,0.1060431388562998,1800.08
2025-08-10 00:00:00,Robert Davis,Elizabeth Weiss,Chevrolet,Civic,2021,27797,0.1340363726159695,3725.81
2025-07-20 00:00:00,Kevin Martinez,Steven Burke,Ford,Civic,2022,37713,0.0837473949809921,3158.37
2025-07-11 00:00:00,Melanie Burns MD,Christine Huffman,Toyota,Silverado,2017,46661,0.1274800678865621,5948.35
2025-06-16 00:00:00,Mrs. Jordan Rodriguez,Ashley Williamson,Toyota,Altima,2019,45661,0.1173600492299439,5358.78
2025-06-02 00:00:00,Derek Garcia,Benjamin Stanley,Ford,Corolla,2013,44462,0.1489990549538534,6624.8
2025-01-13 00:00:00,Jeff Williams,Brandon Cortez,Nissan,Altima,2017,13088,0.056601372025676,740.8
2025-03-03 00:00:00,Calvin Arroyo,Rebecca Landry,Ford,Silverado,2013,44587,0.139622600916719,6225.35
2025-07-22 00:00:00,Caleb Watson,Dr. Larry Smith,Ford,Civic,2022,48978,0.0780182613448233,3821.18
2025-06-26 00:00:00,Amanda Smith,Charles Pennington,Chevrolet,Corolla,2016,15515,0.1362591894903893,2114.06
2024-11-02 00:00:00,James Castillo,Matthew Jacobs,Toyota,Altima,2019,28446,0.1467585893514981,4174.69
2025-06-11 00:00:00,Danny Richmond,Curtis Martin,Ford,Silverado,2013,32468,0.0798060645156586,2591.14
